Carrier Code,Date (YYYY-MM-DD),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
DL,2004-12-27,1285,N947DL,ATL,20:05:00,20:26:00,21,0,0,0,0,0
DL,2004-12-27,1438,N245WA,CVG,13:40:00,13:41:00,1,0,0,0,0,0
DL,2004-12-27,1515,N976DL,ATL,19:05:00,19:07:00,2,0,0,0,0,0
DL,2004-12-27,1897,N957DL,ATL,11:05:00,11:07:00,2,0,0,0,0,0
DL,2004-12-27,1940,N231DN,LGA,06:30:00,06:52:00,22,21,0,0,0,0
DL,2004-12-27,1944,N242DL,LGA,08:30:00,08:29:00,-1,0,0,0,0,0
DL,2004-12-27,1948,N224DA,LGA,10:30:00,10:43:00,13,0,0,2,0,13
DL,2004-12-27,1952,N242DL,LGA,12:30:00,12:30:00,0,0,0,0,0,0
DL,2004-12-27,1956,N224DA,LGA,14:30:00,14:33:00,3,0,0,0,0,0
DL,2004-12-27,1960,N242DL,LGA,16:30:00,16:29:00,-1,0,0,0,0,0
DL,2004-12-27,1964,N224DA,LGA,18:30:00,18:29:00,-1,0,0,0,0,0
DL,2004-12-27,1968,N241DL,LGA,20:30:00,20:27:00,-3,0,0,0,0,0
DL,2005-12-27,0209,N668DN,ATL,17:05:00,17:02:00,-3,0,0,0,0,0
DL,2005-12-27,0255,N624DL,ATL,18:05:00,18:17:00,12,0,0,0,0,0
DL,2005-12-27,0290,N3767,ATL,20:05:00,20:03:00,-2,0,0,0,0,0
DL,2005-12-27,0361,N906DL,ATL,07:05:00,07:07:00,2,0,0,0,0,0
DL,2005-12-27,0416,N3764D,CVG,17:30:00,17:59:00,29,0,0,2,0,29
DL,2005-12-27,0428,N388DA,CVG,15:30:00,15:25:00,-5,0,0,0,0,0
DL,2005-12-27,0445,N611DL,ATL,06:05:00,06:04:00,-1,0,0,0,0,0
DL,2005-12-27,0573,N628DL,SLC,17:00:00,17:46:00,46,17,0,0,0,3
DL,2005-12-27,0660,N992DL,ATL,13:05:00,13:01:00,-4,0,0,0,0,0
DL,2005-12-27,0689,N690DL,ATL,14:05:00,14:08:00,3,0,0,0,0,0
DL,2005-12-27,0778,N977DL,ATL,09:05:00,09:01:00,-4,0,0,0,0,0
DL,2005-12-27,0829,N620DL,ATL,08:05:00,08:02:00,-3,0,0,0,0,0
DL,2005-12-27,0843,N955DL,ATL,12:05:00,12:05:00,0,0,0,0,0,0
DL,2005-12-27,0870,N239WA,ATL,15:05:00,15:06:00,1,0,0,0,0,0
DL,2005-12-27,0883,N923DL,ATL,21:05:00,21:04:00,-1,0,0,0,0,0
DL,2005-12-27,0936,N925DL,ATL,16:05:00,16:12:00,7,0,0,0,0,0
DL,2005-12-27,1048,N931DL,ATL,10:05:00,10:03:00,-2,0,0,0,0,0
DL,2005-12-27,1146,N902DE,JFK,15:05:00,15:08:00,3,0,0,0,0,0
DL,2005-12-27,1193,N903DL,ATL,11:05:00,11:01:00,-4,0,0,0,0,0
DL,2005-12-27,1214,N243WA,CVG,10:14:00,10:11:00,-3,0,0,0,0,0
DL,2005-12-27,1227,N391DA,CVG,06:00:00,05:58:00,-2,0,0,0,0,0
DL,2005-12-27,1515,N927DA,ATL,19:05:00,19:06:00,1,0,0,0,0,0
DL,2005-12-27,1940,N913DE,LGA,06:50:00,06:52:00,2,0,0,0,0,0
DL,2005-12-27,1944,N909DE,LGA,08:30:00,08:28:00,-2,0,0,0,0,0
DL,2005-12-27,1948,N913DE,LGA,10:30:00,10:28:00,-2,0,0,0,0,0
DL,2005-12-27,1952,N909DE,LGA,12:30:00,12:28:00,-2,0,0,0,0,0
DL,2005-12-27,1956,N913DE,LGA,14:30:00,14:31:00,1,0,0,17,0,0
DL,2005-12-27,1960,N909DE,LGA,16:30:00,16:29:00,-1,0,0,0,0,0
DL,2005-12-27,1964,N913DE,LGA,18:30:00,18:28:00,-2,0,0,0,0,0
DL,2005-12-27,1968,N909DE,LGA,20:30:00,20:26:00,-4,0,0,0,0,0
DL,2006-12-27,0295,N934DL,ATL,07:00:00,07:01:00,1,0,0,0,0,0
DL,2006-12-27,0437,N393DA,ATL,06:00:00,06:11:00,11,0,0,0,0,0
DL,2006-12-27,0563,N948DL,ATL,07:59:00,07:58:00,-1,0,0,0,0,0
DL,2006-12-27,0619,N957DL,ATL,12:59:00,13:10:00,11,0,0,0,0,0
DL,2006-12-27,0627,N957DL,ATL,17:59:00,18:09:00,10,0,0,0,0,0
DL,2006-12-27,0773,N3742C,ATL,08:59:00,08:56:00,-3,0,0,0,0,0
DL,2006-12-27,0883,N963DL,ATL,21:00:00,21:03:00,3,0,0,0,0,0
DL,2006-12-27,0925,N904DL,ATL,16:59:00,17:14:00,15,0,0,0,0,0
DL,2006-12-27,1001,N908DL,ATL,13:59:00,13:57:00,-2,0,0,0,0,0
DL,2006-12-27,1067,N935DL,ATL,10:00:00,10:18:00,18,0,0,0,0,0
DL,2006-12-27,1137,N3742C,ATL,19:59:00,20:00:00,1,0,0,0,0,0
DL,2006-12-27,1193,N963DL,ATL,11:00:00,10:58:00,-2,0,0,0,0,0
DL,2006-12-27,1259,N973DL,ATL,11:59:00,12:21:00,22,0,0,0,0,0
DL,2006-12-27,1268,N907DE,CVG,11:04:00,10:57:00,-7,0,0,0,0,0
DL,2006-12-27,1400,N999DN,ATL,14:59:00,14:58:00,-1,0,0,0,0,0
DL,2006-12-27,1483,N3730B,CVG,06:45:00,06:44:00,-1,0,0,0,0,0
DL,2006-12-27,1515,N969DL,ATL,18:59:00,19:04:00,5,0,0,0,0,0
DL,2006-12-27,1618,N383DN,ATL,15:59:00,15:59:00,0,0,0,0,0,0
DL,2006-12-27,1724,N6701,SLC,17:20:00,17:27:00,7,7,0,19,0,0
DL,2006-12-27,1859,N3731T,CVG,17:59:00,18:08:00,9,0,0,0,0,0
DL,2006-12-27,1940,N911DE,LGA,06:50:00,06:47:00,-3,0,0,0,0,0
DL,2006-12-27,1944,N909DE,LGA,08:30:00,08:27:00,-3,0,0,0,0,0
DL,2006-12-27,1948,N911DE,LGA,10:30:00,10:27:00,-3,0,0,0,0,0
DL,2006-12-27,1952,N909DE,LGA,12:30:00,12:28:00,-2,0,0,0,0,0
DL,2006-12-27,1956,N911DE,LGA,14:30:00,14:29:00,-1,0,0,0,0,0
DL,2006-12-27,1960,N909DE,LGA,16:30:00,16:29:00,-1,0,0,0,0,0
DL,2006-12-27,1964,N911DE,LGA,18:30:00,18:28:00,-2,0,0,0,0,0
DL,2006-12-27,1968,N909DE,LGA,20:30:00,20:30:00,0,0,0,0,0,0
DL,2007-12-27,0105,N950DL,ATL,15:55:00,15:51:00,-4,0,0,0,0,0
DL,2007-12-27,0116,N994DL,ATL,14:55:00,14:53:00,-2,0,0,18,0,0
DL,2007-12-27,0451,N378DA,ATL,06:00:00,06:12:00,12,12,0,3,0,0
DL,2007-12-27,0453,N920DE,ATL,07:00:00,06:56:00,-4,0,0,0,0,0
DL,2007-12-27,0455,N908DL,ATL,07:55:00,07:49:00,-6,0,0,17,0,0
DL,2007-12-27,0457,N994DL,ATL,10:00:00,09:59:00,-1,0,0,0,0,0
DL,2007-12-27,0459,N919DE,ATL,11:00:00,10:57:00,-3,0,0,0,0,0
DL,2007-12-27,0461,N927DA,ATL,11:55:00,11:56:00,1,0,0,0,0,0
DL,2007-12-27,0463,N916DL,ATL,12:55:00,12:57:00,2,0,0,25,0,0
DL,2007-12-27,0465,N947DL,ATL,16:55:00,00:00:00,0,0,0,0,0,0
DL,2007-12-27,0467,N916DL,ATL,17:55:00,18:15:00,20,0,0,8,0,20
DL,2007-12-27,0469,N3748Y,ATL,18:55:00,19:09:00,14,0,0,7,0,14
DL,2007-12-27,0471,N923DL,ATL,20:00:00,19:57:00,-3,0,0,0,0,0
DL,2007-12-27,0573,N649DL,SLC,17:20:00,17:21:00,1,0,0,0,0,0
DL,2007-12-27,0691,N3747D,CVG,06:40:00,06:39:00,-1,0,0,0,0,0
DL,2007-12-27,1133,N918DE,CVG,11:00:00,10:56:00,-4,0,0,0,0,0
DL,2007-12-27,1261,N966DL,CVG,17:40:00,17:39:00,-1,0,0,0,0,0
DL,2007-12-27,1940,N912DE,LGA,06:50:00,06:48:00,-2,0,0,0,0,0
DL,2007-12-27,1944,N908DE,LGA,08:30:00,08:28:00,-2,0,0,0,0,0
DL,2007-12-27,1948,N912DE,LGA,10:30:00,10:28:00,-2,0,0,0,0,0
DL,2007-12-27,1952,N913DE,LGA,12:30:00,12:31:00,1,0,0,42,0,0
DL,2007-12-27,1956,N912DE,LGA,14:30:00,14:30:00,0,0,0,0,0,0
DL,2007-12-27,1960,N913DE,LGA,16:30:00,16:29:00,-1,0,0,0,0,0
DL,2007-12-27,1964,N912DE,LGA,18:30:00,18:36:00,6,0,0,0,0,0
DL,2007-12-27,1968,N913DE,LGA,20:30:00,20:26:00,-4,0,0,0,0,0
DL,2008-12-27,1185,N6706Q,SLC,16:25:00,16:59:00,34,0,0,0,0,0
DL,2008-12-27,1344,N902DE,LGA,08:30:00,08:30:00,0,0,0,0,0,0
DL,2008-12-27,1348,N958DL,LGA,10:30:00,10:31:00,1,0,0,0,0,0
DL,2008-12-27,1352,N902DE,LGA,12:30:00,12:31:00,1,0,0,0,0,0
DL,2008-12-27,1356,N958DL,LGA,14:30:00,00:00:00,0,0,0,0,0,0
DL,2008-12-27,1360,N902DE,LGA,16:30:00,16:27:00,-3,0,0,0,0,0
DL,2008-12-27,1364,N902DE,LGA,18:30:00,20:07:00,97,83,0,0,0,0
DL,2008-12-27,1953,N942DL,ATL,06:00:00,09:27:00,207,207,0,7,0,0
DL,2008-12-27,1955,N958DL,ATL,07:00:00,15:58:00,538,0,0,0,0,533
DL,2008-12-27,1957,N940DL,ATL,08:00:00,09:22:00,82,82,0,5,0,0
DL,2008-12-27,1961,N688DL,ATL,09:59:00,10:50:00,51,20,0,0,0,29
DL,2008-12-27,1965,N931DL,ATL,12:00:00,12:43:00,43,17,0,0,0,25
DL,2008-12-27,1967,N903DE,ATL,13:00:00,14:00:00,60,0,0,89,0,0
DL,2008-12-27,1971,N911DL,ATL,14:59:00,15:11:00,12,12,0,20,0,0
DL,2008-12-27,1975,N628DL,ATL,17:00:00,17:34:00,34,0,0,51,0,0
DL,2008-12-27,1977,N914DL,ATL,18:00:00,18:54:00,54,8,0,50,0,9
DL,2008-12-27,1979,N919DE,ATL,19:00:00,19:52:00,52,0,0,5,0,49
DL,2008-12-27,1981,N934DL,ATL,20:00:00,21:15:00,75,0,0,0,0,73
DL,2009-12-27,1239,N652DL,SLC,17:20:00,17:17:00,-3,0,0,0,0,0
DL,2009-12-27,1951,N3737C,ATL,06:00:00,06:00:00,0,0,0,0,0,0
DL,2009-12-27,1953,N947DL,ATL,07:00:00,07:02:00,2,0,0,0,0,0
DL,2009-12-27,1955,N980DL,ATL,08:00:00,07:56:00,-4,0,0,15,0,0
DL,2009-12-27,1959,N926DL,ATL,10:00:00,09:54:00,-6,0,0,0,0,0
DL,2009-12-27,1961,N941DL,ATL,11:00:00,10:55:00,-5,0,0,0,0,0
DL,2009-12-27,1965,N914DN,ATL,13:00:00,12:58:00,-2,0,0,0,0,0
DL,2009-12-27,1969,N944DL,ATL,15:00:00,15:01:00,1,0,0,0,0,0
DL,2009-12-27,1971,N3760C,ATL,16:00:00,16:05:00,5,0,0,0,0,0
DL,2009-12-27,1973,N924DL,ATL,17:00:00,17:02:00,2,0,0,0,0,0
DL,2009-12-27,1975,N970DL,ATL,18:00:00,18:08:00,8,0,0,0,0,0
DL,2009-12-27,1977,N906DL,ATL,19:00:00,19:13:00,13,0,0,0,0,0
DL,2009-12-27,1979,N988DL,ATL,20:00:00,19:54:00,-6,0,0,0,0,0
DL,2010-12-27,0221,N322NB,ATL,17:00:00,17:16:00,16,0,0,0,0,0
DL,2010-12-27,1239,N615DL,SLC,17:30:00,17:50:00,20,0,0,0,0,0
DL,2010-12-27,1439,N950DL,ATL,13:00:00,13:17:00,17,0,0,0,0,0
DL,2010-12-27,1463,N969DL,MSP,20:00:00,20:23:00,23,0,0,0,0,0
DL,2010-12-27,1539,N913DE,ATL,16:00:00,16:00:00,0,0,0,0,0,0
DL,2010-12-27,1545,N324NB,DTW,07:30:00,07:27:00,-3,0,0,0,0,0
DL,2010-12-27,1631,N357NW,MEM,17:22:00,18:02:00,40,0,0,0,0,0
DL,2010-12-27,1639,N971DL,ATL,14:00:00,14:52:00,52,40,0,0,0,0
DL,2010-12-27,1739,N947DL,ATL,18:00:00,18:30:00,30,15,0,0,0,0
DL,2010-12-27,1839,N336NB,ATL,19:00:00,19:13:00,13,0,0,0,0,0
DL,2010-12-27,1863,N370NW,MSP,16:15:00,16:36:00,21,0,0,0,0,0
DL,2010-12-27,1939,N905DE,ATL,20:00:00,20:31:00,31,0,0,0,0,0
DL,2010-12-27,1945,N355NB,DTW,15:00:00,15:31:00,31,8,0,0,0,12
DL,2010-12-27,1963,N320NB,MSP,12:01:00,12:31:00,30,11,0,0,0,5
DL,2010-12-27,2039,N327NB,ATL,15:00:00,15:20:00,20,0,0,0,0,0
DL,2010-12-27,2045,N374NW,DTW,17:07:00,17:41:00,34,4,0,0,0,20
DL,2010-12-27,2063,N361NB,MSP,08:25:00,08:25:00,0,0,0,0,0,0
DL,2010-12-27,2239,N993DL,ATL,21:00:00,20:59:00,-1,0,0,0,0,0
DL,2010-12-27,2245,N348NW,DTW,19:15:00,19:09:00,-6,0,0,0,0,0
DL,2010-12-27,2339,N947DL,ATL,12:00:00,00:00:00,0,0,0,0,0,0
DL,2010-12-27,2435,N968DL,TPA,09:55:00,13:08:00,193,165,0,0,0,0
DL,2010-12-27,2439,N911DE,ATL,11:00:00,10:57:00,-3,0,0,0,0,0
DL,2010-12-27,2441,N941DL,TPA,17:10:00,17:24:00,14,0,0,0,0,0
DL,2010-12-27,2539,N970DL,ATL,10:00:00,10:23:00,23,0,0,0,0,0
DL,2010-12-27,2639,N358NB,ATL,09:00:00,08:53:00,-7,0,0,0,0,0
DL,2010-12-27,2665,N971DL,MCO,07:30:00,07:26:00,-4,0,0,0,0,0
DL,2010-12-27,2669,N958DL,MCO,10:15:00,10:09:00,-6,0,0,0,0,0
DL,2010-12-27,2671,N956DL,MCO,13:55:00,15:17:00,82,19,0,0,0,29
DL,2010-12-27,2675,N945DL,MCO,17:05:00,16:58:00,-7,0,0,0,0,0
DL,2010-12-27,2683,N327NB,MIA,07:55:00,08:16:00,21,17,0,0,0,0
DL,2010-12-27,2695,N333NB,MIA,15:10:00,15:14:00,4,0,0,0,0,0
DL,2010-12-27,2739,N309US,ATL,08:00:00,08:00:00,0,0,0,0,0,0
DL,2010-12-27,2839,N936DL,ATL,07:00:00,07:09:00,9,0,0,0,0,0
DL,2010-12-27,2939,N315NB,ATL,06:00:00,00:00:00,0,0,0,0,0,0
DL,2011-12-27,0134,N911DL,ATL,17:59:00,19:10:00,71,0,0,61,0,31
DL,2011-12-27,0151,N921DL,ATL,12:00:00,13:05:00,65,0,0,59,0,4
DL,2011-12-27,0221,N990DL,ATL,17:00:00,18:25:00,85,0,0,47,0,46
DL,2011-12-27,0393,N959DL,ATL,14:00:00,00:00:00,0,0,0,0,0,0
DL,2011-12-27,0403,N316US,ATL,06:00:00,05:54:00,-6,0,0,0,0,0
DL,2011-12-27,0443,N998DL,ATL,13:00:00,14:11:00,71,0,0,117,0,0
DL,2011-12-27,0629,N357NB,DTW,11:15:00,11:47:00,32,0,6,0,0,22
DL,2011-12-27,0832,N67171,SLC,17:00:00,17:36:00,36,6,0,0,0,19
DL,2011-12-27,0839,N957DL,ATL,07:00:00,06:55:00,-5,0,0,0,0,0
DL,2011-12-27,0939,N635DL,ATL,07:59:00,08:43:00,44,21,0,56,0,0
DL,2011-12-27,1039,N908DE,ATL,09:00:00,08:58:00,-2,0,0,16,0,0
DL,2011-12-27,1239,N962DL,ATL,11:00:00,11:22:00,22,0,0,42,0,0
DL,2011-12-27,1445,N312US,DTW,06:00:00,05:50:00,-10,0,0,0,0,0
DL,2011-12-27,1463,N928DN,MSP,20:05:00,21:29:00,84,0,0,0,0,61
DL,2011-12-27,1539,N324US,ATL,16:00:00,17:20:00,80,0,0,72,0,0
DL,2011-12-27,1631,N344NW,MEM,17:19:00,18:01:00,42,4,0,0,0,26
DL,2011-12-27,1645,N323US,DTW,09:48:00,11:45:00,117,5,4,0,0,101
DL,2011-12-27,1663,N373NW,MSP,18:45:00,19:06:00,21,0,0,0,0,0
DL,2011-12-27,1763,N323NB,MSP,14:30:00,14:30:00,0,0,0,0,0,0
DL,2011-12-27,1839,N998DL,ATL,19:00:00,20:06:00,66,0,0,0,0,53
DL,2011-12-27,1939,N336NB,ATL,20:00:00,20:15:00,15,0,0,0,0,0
DL,2011-12-27,1963,N347NB,MSP,11:50:00,11:52:00,2,0,0,0,0,0
DL,2011-12-27,2039,N984DL,ATL,15:00:00,17:09:00,129,25,0,65,0,44
DL,2011-12-27,2045,N309US,DTW,16:40:00,16:48:00,8,0,0,0,0,0
DL,2011-12-27,2063,N906DA,MSP,08:25:00,08:20:00,-5,0,0,18,0,0
DL,2011-12-27,2145,N364NW,DTW,19:15:00,20:02:00,47,0,0,0,0,29
DL,2011-12-27,2163,N340NB,MSP,06:30:00,06:21:00,-9,0,0,0,0,0
DL,2012-12-27,0151,N929DL,ATL,14:00:00,19:39:00,339,339,0,6,0,0
DL,2012-12-27,0221,N954DL,ATL,17:00:00,17:03:00,3,0,0,0,0,0
DL,2012-12-27,0403,N926DH,ATL,06:00:00,06:03:00,3,0,0,0,0,0
DL,2012-12-27,0629,N315NB,DTW,12:45:00,12:50:00,5,0,0,0,0,0
DL,2012-12-27,0839,N690DL,ATL,06:59:00,06:58:00,-1,0,0,0,0,0
DL,2012-12-27,0939,N6715C,ATL,08:00:00,08:04:00,4,0,0,0,0,0
DL,2012-12-27,1039,N918DL,ATL,08:59:00,08:57:00,-2,0,0,0,0,0
DL,2012-12-27,1181,N358NB,JFK,17:00:00,17:01:00,1,0,0,0,0,0
DL,2012-12-27,1239,N906DE,ATL,11:00:00,11:00:00,0,0,0,0,0,0
DL,2012-12-27,1431,N320US,MEM,11:30:00,11:29:00,-1,0,0,0,0,0
DL,2012-12-27,1439,N932DL,ATL,12:59:00,12:58:00,-1,0,0,0,0,0
DL,2012-12-27,1539,N915DN,ATL,16:00:00,16:27:00,27,11,0,0,0,11
DL,2012-12-27,1545,N324US,DTW,07:30:00,09:09:00,99,99,0,11,0,0
DL,2012-12-27,1631,N323US,MEM,17:15:00,17:32:00,17,0,0,0,0,0
DL,2012-12-27,1663,N934DN,MSP,19:05:00,19:18:00,13,0,0,0,0,0
DL,2012-12-27,1739,N985DL,ATL,18:00:00,19:13:00,73,0,0,0,0,62
DL,2012-12-27,1763,N960DL,MSP,14:41:00,14:37:00,-4,0,0,0,0,0
DL,2012-12-27,1839,N909DA,ATL,19:00:00,18:59:00,-1,0,0,0,0,0
DL,2012-12-27,1931,N369NB,MEM,06:10:00,06:04:00,-6,0,0,0,0,0
DL,2012-12-27,1945,N332NB,DTW,15:00:00,15:18:00,18,0,0,0,0,16
DL,2012-12-27,1963,N317NB,MSP,11:58:00,12:11:00,13,0,0,0,0,0
DL,2012-12-27,2039,N907DA,ATL,15:00:00,14:58:00,-2,0,0,0,0,0
DL,2012-12-27,2063,N3750D,MSP,08:30:00,08:27:00,-3,0,0,0,0,0
DL,2012-12-27,2145,N368NB,DTW,19:05:00,18:59:00,-6,0,0,0,0,0
DL,2012-12-27,2163,N904DA,MSP,06:25:00,06:20:00,-5,0,0,0,0,0
DL,2012-12-27,2339,N332NW,ATL,12:00:00,11:57:00,-3,0,0,0,0,0
DL,2012-12-27,2359,N6710E,SLC,07:20:00,07:20:00,0,0,0,16,0,0
DL,2012-12-27,2384,N641DL,SLC,16:35:00,16:36:00,1,0,0,0,0,0
DL,2013-12-27,0151,N924DL,ATL,14:00:00,14:02:00,2,0,0,0,0,0
DL,2013-12-27,0726,N965DN,ATL,06:00:00,05:59:00,-1,0,0,0,0,0
DL,2013-12-27,0832,N670DN,SLC,16:39:00,16:41:00,2,0,0,0,0,0
DL,2013-12-27,0839,N386DA,ATL,07:00:00,07:09:00,9,0,0,0,0,0
DL,2013-12-27,0879,N338NW,MSP,06:15:00,06:12:00,-3,0,0,0,0,0
DL,2013-12-27,1139,N912DE,ATL,11:00:00,10:55:00,-5,0,0,0,0,0
DL,2013-12-27,1239,N958DN,ATL,12:00:00,11:53:00,-7,0,0,0,0,0
DL,2013-12-27,1499,N964DL,ATL,17:00:00,16:52:00,-8,0,0,0,0,0
DL,2013-12-27,1519,N927DA,ATL,08:00:00,07:55:00,-5,0,0,0,0,0
DL,2013-12-27,1539,N934DN,ATL,16:00:00,16:04:00,4,0,0,0,0,0
DL,2013-12-27,1545,N981DL,DTW,07:40:00,07:36:00,-4,0,0,0,0,0
DL,2013-12-27,1663,N936DN,MSP,19:10:00,19:38:00,28,0,0,0,0,0
DL,2013-12-27,1739,N940DL,ATL,18:00:00,17:55:00,-5,0,0,0,0,0
DL,2013-12-27,1763,N317NB,MSP,14:50:00,14:46:00,-4,0,0,0,0,0
DL,2013-12-27,1769,N912DN,ATL,09:00:00,08:57:00,-3,0,0,0,0,0
DL,2013-12-27,1839,N939DL,ATL,19:00:00,19:07:00,7,7,0,9,0,0
DL,2013-12-27,1963,N338NB,MSP,11:45:00,11:41:00,-4,0,0,0,0,0
DL,2013-12-27,2039,N325US,ATL,15:00:00,14:55:00,-5,0,0,0,0,0
DL,2013-12-27,2045,N398DA,DTW,17:10:00,17:05:00,-5,0,0,0,0,0
DL,2013-12-27,2063,N937DN,MSP,08:30:00,08:27:00,-3,0,0,0,0,0
DL,2013-12-27,2359,N694DL,SLC,07:30:00,07:28:00,-2,0,0,0,0,0
DL,2014-12-27,0151,N935AT,ATL,12:59:00,12:59:00,0,0,0,0,0,0
DL,2014-12-27,0832,N673DL,SLC,16:45:00,16:36:00,-9,0,0,0,0,0
DL,2014-12-27,0834,N315NB,MSP,17:00:00,17:05:00,5,0,0,0,0,0
DL,2014-12-27,0839,N949DN,ATL,06:00:00,05:59:00,-1,0,0,0,0,0
DL,2014-12-27,0872,N365NW,ATL,07:00:00,06:59:00,-1,0,0,0,0,0
DL,2014-12-27,0991,N3734B,SLC,07:15:00,07:17:00,2,0,0,0,0,0
DL,2014-12-27,1094,N968AT,ATL,09:00:00,08:57:00,-3,0,0,0,0,0
DL,2014-12-27,1139,N925DN,ATL,08:00:00,07:57:00,-3,0,0,0,0,0
DL,2014-12-27,1275,N336NW,DTW,07:30:00,07:25:00,-5,0,0,0,0,0
DL,2014-12-27,1439,N977AT,ATL,11:00:00,10:57:00,-3,0,0,0,0,0
DL,2014-12-27,1536,N960DN,ATL,17:00:00,16:54:00,-6,0,0,0,0,0
DL,2014-12-27,1539,N920AT,ATL,12:00:00,11:55:00,-5,0,0,0,0,0
DL,2014-12-27,1839,N327NW,ATL,15:00:00,14:59:00,-1,0,0,0,0,0
DL,2014-12-27,1939,N923DN,ATL,16:00:00,16:00:00,0,0,0,0,0,0
DL,2014-12-27,2063,N903DA,MSP,08:35:00,08:34:00,-1,0,0,0,0,0
DL,2014-12-27,2139,N957AT,ATL,18:00:00,17:53:00,-7,0,0,0,0,0
DL,2014-12-27,2163,N3731T,MSP,06:20:00,06:18:00,-2,0,0,0,0,0
DL,2014-12-27,2239,N915AT,ATL,19:00:00,18:52:00,-8,0,0,0,0,0
DL,2015-12-27,0151,N996AT,ATL,14:05:00,15:32:00,87,1,0,0,0,77
DL,2015-12-27,0707,N956DN,ATL,19:00:00,19:09:00,9,0,0,0,0,0
DL,2015-12-27,0765,N946DN,MSP,06:30:00,06:31:00,1,0,0,0,0,0
DL,2015-12-27,0832,N616DL,SLC,16:30:00,16:36:00,6,0,0,0,0,0
DL,2015-12-27,0839,N931DN,ATL,06:00:00,05:59:00,-1,0,0,0,0,0
DL,2015-12-27,0872,N947DN,ATL,07:00:00,07:00:00,0,0,0,15,0,0
DL,2015-12-27,0976,N943AT,ATL,16:00:00,16:16:00,16,0,0,0,0,0
DL,2015-12-27,0999,N944DL,MSP,14:45:00,17:35:00,170,6,0,6,0,164
DL,2015-12-27,1057,N607AT,DTW,06:10:00,06:06:00,-4,0,0,0,0,0
DL,2015-12-27,1139,N941DN,ATL,08:00:00,07:58:00,-2,0,0,0,0,0
DL,2015-12-27,1218,N959AT,DTW,09:45:00,14:49:00,304,2,0,0,0,298
DL,2015-12-27,1239,N981DL,ATL,09:00:00,08:57:00,-3,0,0,0,0,0
DL,2015-12-27,1645,N982AT,ATL,18:00:00,18:06:00,6,0,0,0,0,0
DL,2015-12-27,1744,N979DL,DTW,12:59:00,15:51:00,172,0,14,0,0,156
DL,2015-12-27,1838,N984DL,ATL,20:00:00,20:36:00,36,0,0,0,0,20
DL,2015-12-27,1839,N919DN,ATL,15:00:00,16:18:00,78,23,0,0,0,39
DL,2015-12-27,2063,N929DN,MSP,08:35:00,08:29:00,-6,0,0,0,0,0
DL,2015-12-27,2211,N928AT,ATL,12:00:00,14:57:00,177,12,0,0,0,156
DL,2015-12-27,2359,N3730B,SLC,07:15:00,07:24:00,9,0,9,7,0,0
DL,2015-12-27,2538,N989DL,ATL,11:00:00,15:08:00,248,7,0,0,0,241
DL,2015-12-27,2617,N927AT,ATL,17:00:00,17:00:00,0,0,0,0,0,0
DL,2016-12-27,0151,N943DL,ATL,14:59:00,14:52:00,-7,0,0,0,0,0
DL,2016-12-27,0639,N927DN,ATL,07:10:00,07:28:00,18,0,0,27,0,0
DL,2016-12-27,0726,N365NW,ATL,10:46:00,10:57:00,11,0,0,0,0,0
DL,2016-12-27,1050,N365NB,ATL,16:15:00,16:13:00,-2,0,0,0,0,0
DL,2016-12-27,1290,N365NW,DTW,06:00:00,05:57:00,-3,0,0,0,0,0
DL,2016-12-27,1323,N926DL,ATL,19:00:00,19:14:00,14,0,0,0,0,0
DL,2016-12-27,1331,N943DL,DTW,09:48:00,09:57:00,9,0,0,0,0,0
DL,2016-12-27,1333,N924DL,ATL,13:40:00,13:37:00,-3,0,0,0,0,0
DL,2016-12-27,1669,N950DN,MSP,14:40:00,14:30:00,-10,0,0,0,0,0
DL,2016-12-27,1791,N939DL,DTW,15:00:00,14:49:00,-11,0,0,0,0,0
DL,2016-12-27,1907,N964DN,ATL,08:45:00,08:43:00,-2,0,0,0,0,0
DL,2016-12-27,1963,N961DN,ATL,06:00:00,05:58:00,-2,0,0,0,0,0
DL,2016-12-27,2010,N917DE,ATL,12:30:00,12:31:00,1,0,0,0,0,0
DL,2016-12-27,2063,N924DN,MSP,08:35:00,08:33:00,-2,0,0,0,0,0
DL,2016-12-27,2067,N828DN,MSP,06:15:00,06:13:00,-2,0,0,0,0,0
DL,2016-12-27,2122,N397DA,SLC,07:15:00,07:28:00,13,0,0,17,0,0
DL,2016-12-27,2139,N936DN,MSP,17:40:00,17:32:00,-8,0,0,0,0,0
DL,2016-12-27,2178,N960DL,ATL,17:45:00,17:38:00,-7,0,0,0,0,0
DL,2016-12-27,2441,N6715C,SLC,16:43:00,16:41:00,-2,0,0,0,0,0
DL,2016-12-27,2482,N906DE,ATL,11:35:00,11:29:00,-6,0,0,0,0,0
DL,2016-12-27,2516,N911DA,ATL,20:15:00,20:10:00,-5,0,0,0,0,0
DL,2016-12-27,2800,N3742C,CVG,06:49:00,06:43:00,-6,0,0,0,0,0
DL,2017-12-27,0098,N954AT,DTW,14:55:00,14:51:00,-4,0,0,0,0,0
